season,hitterTeam,ballpark,distance,speedOffBat,elevationAngle,horizAngle,apex
2011,MIL,Fenway Park,387,103.6,27.1,62.3,72
2011,BOS,Fenway Park,370,98,29.3,115.3,78
2011,MIL,Fenway Park,410,100.3,32.2,80.7,110
2011,MIL,Fenway Park,410,108.9,22.8,74.4,64
2011,MIL,Fenway Park,388,96.4,33.1,100.9,103
2011,BOS,Fenway Park,394,100.6,27.4,76.1,82
2011,BOS,Fenway Park,389,97.2,32.8,98.6,107
2011,OAK,Fenway Park,398,99.9,27.5,93.2,96
2011,BOS,Fenway Park,395,107.7,21.2,77.2,61
2011,BOS,Fenway Park,369,96.9,31,104.6,98
2011,BOS,Fenway Park,381,99,27.7,98.9,96
2011,BOS,Fenway Park,421,103.1,31.8,80.8,117
2011,CHW,Fenway Park,427,108,24.7,103.3,78
2011,BOS,Fenway Park,387,97.3,28.8,104.5,75
2011,CHW,Fenway Park,371,91.7,39.8,117.6,104
2011,BOS,Fenway Park,399,105.4,25.9,69.1,77
2011,BOS,Fenway Park,366,95.7,34.9,104.1,113
2011,BOS,Fenway Park,392,101.8,32.3,65.7,103
2011,CHW,Fenway Park,391,104.4,28.4,119.8,80
2011,BOS,Fenway Park,384,101.3,27.3,108.4,81
2011,BOS,Fenway Park,354,94.3,31.2,111.8,84
2011,BOS,Fenway Park,419,104,28,98,101
2011,BOS,Fenway Park,398,103.4,31.5,110.2,108
2011,BOS,Fenway Park,412,103.8,29.7,77.6,107
2011,BOS,Fenway Park,390,106,25.6,66.5,75
2011,DET,Fenway Park,366,96.5,30.9,106.3,95
2011,DET,Fenway Park,329,99,24.3,51.7,52
2011,BAL,Fenway Park,404,103.3,22.6,92.9,72
2011,BOS,Fenway Park,373,101.7,26.3,112.7,74
2011,MIN,Fenway Park,329,94.7,37.4,116.7,116
2011,BOS,Fenway Park,395,101.1,29.6,109.5,88
2011,MIN,Fenway Park,363,98.3,28.2,112.8,77
2011,BOS,Fenway Park,339,94.9,34.6,54.5,96
2011,LAA,Fenway Park,398,108,24.6,115.7,68
2011,LAA,Fenway Park,389,103.7,28.3,115.5,83
2011,LAA,Fenway Park,415,108.5,23.7,105,72
2011,BOS,Fenway Park,409,110.7,26.4,58.7,79
2011,BOS,Fenway Park,402,101.7,25.9,97.4,83
2011,BOS,Fenway Park,387,100.6,31.5,72.8,107
2011,BOS,Fenway Park,369,95.9,34.1,104.7,109
2011,LAA,Fenway Park,351,95.1,40,117.2,121
2011,BOS,Fenway Park,385,101,27.1,110.9,75
2011,BOS,Fenway Park,330,91.5,40.9,59.5,113
2011,TOR,Fenway Park,402,99.5,28.7,100,86
2011,BOS,Fenway Park,400,100.1,27.9,80,83
2011,BOS,Fenway Park,391,98.4,30.7,105.8,94
2011,BOS,Fenway Park,389,100.6,27.4,71.4,73
2011,BOS,Fenway Park,407,103.5,35.4,56.2,109
2011,BOS,Fenway Park,353,97.5,27.5,113,73
2011,BOS,Fenway Park,400,101,25.6,92.8,89
2011,BOS,Fenway Park,367,100.6,26,112.7,68
2011,BOS,Fenway Park,381,100.8,28.4,110.7,84
2011,BOS,Fenway Park,408,106.2,25.2,72.4,75
2011,TB,Fenway Park,394,107.4,23.5,68,60
2011,TB,Fenway Park,323,98.3,23.8,50.4,48
2011,NYY,Fenway Park,450,114.4,26.9,67,92
2011,NYY,Fenway Park,380,98.1,32,104,105
2011,NYY,Fenway Park,353,98.2,29.8,125.8,75
2011,NYY,Fenway Park,337,94.1,30.6,54.8,71
2011,NYY,Fenway Park,379,101.3,26.5,110.3,73
2011,BOS,Fenway Park,328,96.5,38.5,114.8,128
2012,TB,Fenway Park,438,105.1,30.4,89.8,118
2012,TB,Fenway Park,397,106,28.8,123.9,81
2012,TB,Fenway Park,367,96.6,30.3,116.9,75
2012,BAL,Fenway Park,376,98.2,30.9,108.9,94
2012,BOS,Fenway Park,373,98.2,35.5,120.2,104
2012,BAL,Fenway Park,345,98.5,37.7,117.5,126
2012,NYY,Fenway Park,424,108.4,26.2,70.2,82
2012,NYY,Fenway Park,421,103.5,30.8,79.9,113
2012,BOS,Fenway Park,398,103.5,32.8,68,114
2012,NYY,Fenway Park,385,99.5,27,104.4,75
2012,BOS,Fenway Park,375,103.1,24.9,114,64
2012,BOS,Fenway Park,396,102.2,25.8,76.6,75
2012,BOS,Fenway Park,360,96.1,33.5,112.4,101
2012,TOR,Fenway Park,437,119,22.8,61,65
2012,TOR,Fenway Park,387,109.1,22.5,115.3,57
2012,TOR,Fenway Park,427,105.1,26.4,96.6,93
2012,BOS,Fenway Park,412,105,30.5,109.9,103
2012,TOR,Fenway Park,393,102.4,28.6,111.1,86
2012,TOR,Fenway Park,386,105.7,25.5,62.5,69
2012,BOS,Fenway Park,378,102.6,24.7,109.3,66
2012,BOS,Fenway Park,370,100.4,29,56.9,75
2012,BOS,Fenway Park,399,104.6,25.9,108,78
2012,KC,Fenway Park,377,108.2,23.3,121.8,58
2012,BOS,Fenway Park,364,97.8,32.8,115.3,99
2012,BOS,Fenway Park,383,100.8,33.8,104,125
2012,BOS,Fenway Park,340,93.1,34.6,108.1,106
2012,KC,Fenway Park,378,98.9,26.4,102.7,77
2012,BOS,Fenway Park,397,102.1,27.3,106.5,82
2012,BOS,Fenway Park,393,103.6,24.5,106.3,67
2012,LAA,Fenway Park,385,106.2,24.6,63.3,64
2012,LAA,Fenway Park,382,96.6,33.3,101.3,109
2012,BOS,Fenway Park,347,95.2,37.3,118.3,112
2012,LAA,Fenway Park,427,109.7,21.5,97.2,70
2012,LAA,Fenway Park,440,107.4,28.1,101.7,102
2012,BOS,Fenway Park,387,100.9,30.9,64.8,91
2012,TEX,Fenway Park,405,103.2,25.5,99.3,87
2012,TEX,Fenway Park,402,100.9,25.6,93.8,85
2012,TEX,Fenway Park,398,101.1,30.3,96.7,115
2012,BOS,Fenway Park,369,99,30.7,106.8,104
2012,TEX,Fenway Park,357,99.1,35.7,62,115
2012,BOS,Fenway Park,351,97.2,30.8,117.9,87
2012,BOS,Fenway Park,359,92.3,34.2,107.3,94
2012,TEX,Fenway Park,370,96.6,30.7,110.7,87
2012,MIN,Fenway Park,422,106.3,30.5,68.4,104
2012,MIN,Fenway Park,405,100.2,26,91.5,77
2012,BOS,Fenway Park,374,95.8,31.8,107.4,91
2012,BOS,Fenway Park,385,100.3,27.3,105.6,81
2012,BOS,Fenway Park,380,101.9,24.5,105.9,69
2012,MIN,Fenway Park,377,98.6,27,104.1,78
2012,BOS,Fenway Park,401,101.6,25.3,81.9,75
2012,MIN,Fenway Park,372,99.3,31.6,107.8,107
2012,DET,Fenway Park,431,109.2,31.3,116.2,108
2012,DET,Fenway Park,418,102.5,31.6,86.9,120
2012,BOS,Fenway Park,395,101.4,26,78.3,78
2012,DET,Fenway Park,332,95.3,28.2,52.6,63
2012,DET,Fenway Park,414,99.5,32.9,93.9,112
2012,BOS,Fenway Park,403,109.7,24.9,118.8,68
2012,BOS,Fenway Park,361,92.7,35.7,105.5,104
2012,BOS,Fenway Park,444,108.6,27.5,75.9,97
2012,BOS,Fenway Park,422,105.7,22.9,87.9,71
2012,TOR,Fenway Park,410,100.9,27.9,96.8,89
2012,TOR,Fenway Park,407,99.7,27.6,89.7,86
2012,TOR,Fenway Park,395,100.4,31.6,104.8,106
2012,TOR,Fenway Park,381,98.8,35.3,109.2,118
2012,TOR,Fenway Park,400,101.6,28.8,101.8,98
2012,TOR,Fenway Park,398,103.1,27.2,105.7,87
2012,BOS,Fenway Park,388,105,23.3,73.2,65
2012,BOS,Fenway Park,338,95.5,36.4,117.4,112
2012,BOS,Fenway Park,396,100.3,29.5,104.9,93
2012,BOS,Fenway Park,380,98.3,28.5,106.3,82
2012,BOS,Fenway Park,354,96.7,35.3,123.1,101
2012,CHW,Fenway Park,379,95.2,31.9,115.3,78
2012,BOS,Fenway Park,361,95,33.5,119.3,87
2012,BOS,Fenway Park,393,99.1,29.3,101.4,93
2012,NYY,Fenway Park,377,96.8,32.5,104.6,103
2012,NYY,Fenway Park,434,105.4,24.9,92.4,80
2012,NYY,Fenway Park,406,108.5,24,110.7,67
2012,NYY,Fenway Park,395,106.1,23.7,72.3,65
2012,NYY,Fenway Park,379,97.5,33.4,108.3,105
2012,NYY,Fenway Park,375,98.3,35.7,109.9,119
2012,NYY,Fenway Park,368,97,39.5,105.5,138
2012,BOS,Fenway Park,404,105.1,31.4,111.4,110
2012,BOS,Fenway Park,394,104.9,28.8,64,89
2012,BOS,Fenway Park,418,103.8,26.8,80,85
2012,TOR,Fenway Park,408,104.9,33,113.4,115
2012,TOR,Fenway Park,406,101.6,35.8,103.7,133
2012,BOS,Fenway Park,374,99.9,27,111,73
2012,BOS,Fenway Park,425,109,20.3,91.3,66
2012,BOS,Fenway Park,424,104.2,28.5,81.1,100
2012,TOR,Fenway Park,389,111,23.1,123.4,58
2012,TOR,Fenway Park,378,98,31,109,92
2012,TOR,Fenway Park,353,103.9,23.4,54.2,52
2012,BOS,Fenway Park,373,101.5,31.1,118.7,96
2012,BOS,Fenway Park,368,99.2,35.2,101.2,134
2012,ATL,Fenway Park,365,94.5,31.1,106.5,87
2012,BOS,Fenway Park,349,96.9,31,120.2,85
2012,BOS,Fenway Park,386,99.6,28,106,82
2012,BOS,Fenway Park,441,108.4,23.2,87.8,82
2012,MIA,Fenway Park,381,109.1,23.7,125.4,59
2012,BOS,Fenway Park,438,106,25.6,91.4,89
2012,BOS,Fenway Park,398,100.4,27.4,101.6,83
2012,BOS,Fenway Park,398,104.1,29.1,62.2,83
2012,BOS,Fenway Park,390,97.8,30.6,100,98
2012,MIA,Fenway Park,377,103.7,27.9,53.6,72
2012,MIA,Fenway Park,352,95.9,35.2,121.7,100
2012,MIA,Fenway Park,413,102.2,30.1,81.9,108
2012,BOS,Fenway Park,397,99.2,31.4,99.9,106
2012,BOS,Fenway Park,389,102.4,27.7,111,81
2012,BOS,Fenway Park,388,112.1,21.5,61.8,53
2012,BOS,Fenway Park,390,101.3,28.6,72.5,89
2012,WSH,Fenway Park,391,103.5,22.2,81.3,64
2012,WSH,Fenway Park,425,106.9,23.4,83.3,76
2012,BOS,Fenway Park,423,103.7,26.1,93,89
2012,BOS,Fenway Park,351,94.1,34.4,106.6,107
2012,BOS,Fenway Park,418,103.7,26.6,82.4,90
2012,DET,Fenway Park,404,108.9,27.7,124.5,80
2012,BOS,Fenway Park,425,104.7,24.7,90.1,83
2012,BOS,Fenway Park,396,114.2,21.2,117.5,54
2012,BOS,Fenway Park,388,102.3,27.2,110.2,79
2012,DET,Fenway Park,437,110.4,27.8,70.5,97
2012,DET,Fenway Park,393,101.5,24.2,81.8,70
2012,BOS,Fenway Park,388,103.1,24,104.2,68
2012,DET,Fenway Park,402,103,29.9,99.9,114
2012,BOS,Fenway Park,374,100.3,26.2,108.4,73
2012,DET,Fenway Park,372,104.7,24.1,116.4,61
2012,DET,Fenway Park,368,100.7,26.7,114.7,71
2012,TB,Fenway Park,369,100,34.2,114.4,113
2012,BOS,Fenway Park,343,95.9,30.9,118.4,86
2012,BOS,Fenway Park,421,103.8,29.4,81,107
2012,TB,Fenway Park,411,102.1,27.3,96.4,92
2012,TB,Fenway Park,396,100.3,32,79.5,115
2012,TB,Fenway Park,376,100.8,32.2,62.7,99
2012,BOS,Fenway Park,390,99.6,29.5,74.8,92
2012,BOS,Fenway Park,395,104.7,23.1,102.4,68
2012,BOS,Fenway Park,376,100,31,111.7,98
2012,BOS,Fenway Park,410,100.8,27.3,92.1,89
2012,BOS,Fenway Park,366,98.1,29.6,119.1,75
2012,BOS,Fenway Park,404,105.5,32.6,116.3,111
2012,BOS,Fenway Park,408,105.5,24,78.8,73
2012,CLE,Fenway Park,395,102.1,24.8,79.5,75
2012,CLE,Fenway Park,387,102.7,28.3,60.3,74
2012,BOS,Fenway Park,404,103.6,34.5,111.6,121
2012,BAL,Fenway Park,380,98.5,32.6,108.3,104
2012,BAL,Fenway Park,371,98.2,29.9,110.8,87
2012,BAL,Fenway Park,370,101,28.2,119.4,74
2012,BAL,Fenway Park,360,97.2,37.5,117.8,115
2012,BAL,Fenway Park,403,107.4,25.7,113.6,75
2012,BAL,Fenway Park,381,104.1,27.7,123,74
2012,BAL,Fenway Park,404,104.9,26,106.5,82
2012,BOS,Fenway Park,407,100.9,30.1,96,107
2012,OAK,Fenway Park,388,101.5,27.4,72.2,82
2012,BOS,Fenway Park,386,110.9,21,68,53
2012,BOS,Fenway Park,381,97.4,32.1,100.1,107
2012,BOS,Fenway Park,380,98.3,34,76,117
2012,BOS,Fenway Park,409,97.6,33.2,93.7,105
2012,NYY,Fenway Park,391,98.6,29.8,101.2,95
2012,NYY,Fenway Park,381,98.4,28.4,107.2,79
2012,NYY,Fenway Park,350,91.8,39.1,111.7,112
2012,BOS,Fenway Park,424,107,23.7,98.6,70
2012,NYY,Fenway Park,424,107,27.7,107.8,91
2012,NYY,Fenway Park,418,103.3,24.8,90,73
2012,NYY,Fenway Park,404,101.7,29.9,112.9,84
2012,NYY,Fenway Park,399,104.2,23.9,102.1,69
2012,NYY,Fenway Park,398,109.2,19.8,80.8,54
2012,BOS,Fenway Park,402,100.8,33.9,98,126
2012,TEX,Fenway Park,393,101.4,26.1,103.8,77
2012,TEX,Fenway Park,469,114.1,27.6,74.2,105
2012,BOS,Fenway Park,419,107.1,28.4,68.2,91
2012,TEX,Fenway Park,410,102.4,29.1,103.7,96
2012,TEX,Fenway Park,409,99.8,33.9,91.7,122
2012,TEX,Fenway Park,407,100.3,27.3,93,87
2012,TEX,Fenway Park,392,103,24.5,75.9,67
2012,BOS,Fenway Park,391,97.5,34.4,102.4,114
2012,TEX,Fenway Park,364,94.8,38.1,56,102
2012,BOS,Fenway Park,420,104.8,23.3,88.4,71
2012,TB,Fenway Park,412,102.4,29.8,73.8,97
2012,BOS,Fenway Park,383,99.8,34,107.9,116
2012,BOS,Fenway Park,439,106.3,25.2,90.3,85
2012,BOS,Fenway Park,439,110.3,29,111,103
2012,BOS,Fenway Park,406,100.6,32.2,78.6,110
2012,BOS,Fenway Park,405,104.5,30.1,115.1,93
2012,TB,Fenway Park,398,105.2,30.5,53.9,86
2012,BOS,Fenway Park,374,98.9,26.8,108,71
2012,TB,Fenway Park,381,100.9,36,60.5,114
2013,BOS,Fenway Park,409,104.3,32,73.5,117
2013,BOS,Fenway Park,390,103.5,35.3,69,130
2013,TOR,Fenway Park,384,103.3,24.3,107.3,65
2013,TOR,Fenway Park,357,99.8,26.9,119.9,67
2013,BAL,Fenway Park,391,104,35.1,108.3,135
2013,BOS,Fenway Park,389,98.9,28.1,100,88
2013,BOS,Fenway Park,430,106.3,23.6,90.5,83
2013,BOS,Fenway Park,411,108.8,31.1,66.7,117
2013,BAL,Fenway Park,425,104.5,29.5,86.4,116
2013,BOS,Fenway Park,360,97.6,35.3,111.6,115
2013,BOS,Fenway Park,414,102.9,33.3,93,132
2013,BOS,Fenway Park,418,104.3,30.5,78.5,113
2013,NYY,Fenway Park,365,99.6,26.5,112.5,69
2013,BOS,Fenway Park,420,106.6,25.6,75.6,79
2013,BOS,Fenway Park,413,103.2,29.2,76.1,97
2013,BOS,Fenway Park,411,102.7,31.5,77.5,112
2013,BOS,Fenway Park,410,106.4,30.7,56.8,91
2013,BOS,Fenway Park,406,105.4,23.7,78.4,71
2013,BOS,Fenway Park,403,104.9,28.5,113.5,88
2013,BOS,Fenway Park,356,100.2,27.5,126.7,66
2013,DET,Fenway Park,350,94.8,32.4,55.7,79
2013,BOS,Fenway Park,349,92.7,35.4,59.1,91
2013,CHW,Fenway Park,431,108.5,30.5,116.3,99
2013,BOS,Fenway Park,404,100.2,27.6,93.9,90
2013,CHW,Fenway Park,399,103.1,23.6,81.8,71
2013,BOS,Fenway Park,377,105.9,24.8,119.8,64
2013,BAL,Fenway Park,410,106,22.2,83,69
2013,BAL,Fenway Park,400,102.4,29.6,106.2,98
2013,BOS,Fenway Park,432,108.7,27.1,105.1,96
2013,BOS,Fenway Park,383,102.9,25.2,109.4,69
2013,BOS,Fenway Park,378,107.8,23.8,123.2,59
2013,NYY,Fenway Park,446,108.9,23.4,88.9,81
2013,BOS,Fenway Park,391,105.4,22.3,77.3,59
2013,BOS,Fenway Park,413,101.4,29.6,91.5,107
2013,NYY,Fenway Park,409,101.7,28.7,97.9,100
2013,NYY,Fenway Park,364,97.3,28.4,110.7,77
2013,ARI,Fenway Park,434,105.6,27.9,81.8,99
2013,BOS,Fenway Park,396,99.1,31.8,83.5,111
2013,BOS,Fenway Park,377,105.3,25,121.9,62
2013,BOS,Fenway Park,429,104.9,26.1,87.3,93
2013,BOS,Fenway Park,401,103.1,24.1,81,73
2013,ARI,Fenway Park,397,106,23.4,105.7,66
2013,ARI,Fenway Park,362,94.6,32.1,105.8,96
2013,SEA,Fenway Park,382,99.9,33.3,123.8,91
2013,BOS,Fenway Park,369,96.8,36.3,119.8,104
2013,BOS,Fenway Park,412,104.3,30,107.9,101
2013,SEA,Fenway Park,412,101.8,28.9,80.2,97
2013,BOS,Fenway Park,414,103.5,31,83.2,121
2013,BOS,Fenway Park,395,102,28.7,72.7,91
2013,BOS,Fenway Park,375,100.9,26.4,111,72
2013,BOS,Fenway Park,312,88.5,36.8,58.3,92
2013,BOS,Fenway Park,371,101.5,28.7,114.2,88
2013,TB,Fenway Park,417,103.3,32.4,95.3,127
2013,TB,Fenway Park,355,97.1,29,117.6,75
2013,BOS,Fenway Park,423,105,24,88.1,81
2013,BOS,Fenway Park,385,100.6,32.5,105,115
2013,BOS,Fenway Park,383,101.5,31.8,114.6,101
2013,BOS,Fenway Park,416,105.5,28.3,70.7,90
2013,BOS,Fenway Park,384,102.4,26.9,113.5,74
2013,BOS,Fenway Park,409,102.2,32,76.4,113
2013,BOS,Fenway Park,398,99.7,29.8,77,92
2013,BOS,Fenway Park,367,100.9,26,115.1,67
2013,SD,Fenway Park,338,92.8,34.2,117.8,93
2013,TOR,Fenway Park,387,97.1,34.6,109.7,103
2013,TOR,Fenway Park,355,93.1,33,109.7,91
2013,TOR,Fenway Park,417,101.9,30.3,96.7,107
2013,TOR,Fenway Park,406,102.9,33.9,110.6,116
2013,TOR,Fenway Park,425,103.8,27.1,88.6,98
2013,BOS,Fenway Park,338,95.1,38.3,110.2,126
2013,COL,Fenway Park,407,102,30.7,99.8,111
2013,COL,Fenway Park,390,101.4,28.7,107.9,91
2013,COL,Fenway Park,423,107.7,27.7,109.1,92
2013,TB,Fenway Park,381,102.7,29.9,121.9,84
2013,TB,Fenway Park,411,103.9,26.7,80.1,93
2013,BOS,Fenway Park,400,104.1,22.6,82.2,68
2013,BOS,Fenway Park,337,101.2,39,114.8,145
2013,BOS,Fenway Park,427,103.7,28.3,89.9,105
2013,BOS,Fenway Park,422,103,29.3,87.7,109
2013,BOS,Fenway Park,421,102.9,28.1,88,102
2013,LAA,Fenway Park,394,98.6,29.1,82.7,95
2013,BOS,Fenway Park,388,98.6,33.6,81.7,119
2013,LAA,Fenway Park,377,104.9,25.9,55.8,64
2013,BOS,Fenway Park,434,109.1,27.8,77.2,108
2013,BOS,Fenway Park,434,111.2,31.5,65.8,118
2013,TEX,Fenway Park,407,103.6,30.4,102.5,112
2013,TEX,Fenway Park,404,101.6,27.8,96.5,99
2013,BOS,Fenway Park,385,110.3,20.3,72.3,53
2013,TEX,Fenway Park,411,103.3,23.8,92.1,77
2013,BOS,Fenway Park,330,99.5,40,111.4,149
2013,TEX,Fenway Park,427,112.2,18.7,93.3,59
2013,BOS,Fenway Park,416,104.6,28.6,75.9,98
2013,BOS,Fenway Park,406,104.1,24.5,101.4,77
2013,BOS,Fenway Park,403,101,27,82.8,88
2013,TEX,Fenway Park,396,100.4,33.1,81.2,121
2013,BOS,Fenway Park,390,98.9,27.4,81.9,85
2013,TEX,Fenway Park,367,100.1,29,57.8,75
2013,PHI,Fenway Park,401,107.4,22,102.2,64
2013,PHI,Fenway Park,401,105.3,22.2,81.5,66
2013,BOS,Fenway Park,416,104.1,27.2,79.6,94
2013,PHI,Fenway Park,381,101.5,32.5,64.9,104
2013,PHI,Fenway Park,378,101.4,32.8,62.3,103
2013,BOS,Fenway Park,324,91,32.4,56.7,77
2013,CLE,Fenway Park,369,97.7,32.4,114,97
2013,CLE,Fenway Park,319,101.7,21.1,50.1,41
2013,BOS,Fenway Park,419,109.6,22.4,78,69
2013,BOS,Fenway Park,446,113.9,26.7,72.2,104
2013,TOR,Fenway Park,431,109.1,23.4,99.7,78
2013,BOS,Fenway Park,406,101.4,35.6,94.8,137
2013,TOR,Fenway Park,389,99.9,28.9,104.4,91
2013,TOR,Fenway Park,387,101.9,27.1,69.1,75
2013,TOR,Fenway Park,384,101.1,26.1,107.5,72
2013,TOR,Fenway Park,378,100.9,33.2,117.6,104
2013,BOS,Fenway Park,360,95.7,31.2,115.3,84
2013,TOR,Fenway Park,423,105.7,22.9,89.8,76
2013,MIN,Fenway Park,382,97.2,31.7,77.4,100
2013,BOS,Fenway Park,412,104.8,30.9,106.6,110
2013,MIN,Fenway Park,394,102,25.1,78.3,76
2013,MIN,Fenway Park,389,104.7,24.8,69.8,70
2013,BOS,Fenway Park,388,104,26.2,113.4,72
2013,MIN,Fenway Park,392,101,25.5,100,78
2013,BOS,Fenway Park,379,100.6,27,109.1,76
2013,MIN,Fenway Park,409,105.1,23.5,98.4,74
2013,BOS,Fenway Park,387,104,34.5,67,125
2013,BOS,Fenway Park,381,107.8,24.7,55.8,64
2013,BOS,Fenway Park,343,95.4,37.1,113,118
2013,BOS,Fenway Park,425,109.6,28.3,110.3,101
2013,BOS,Fenway Park,422,104.9,24.9,85.9,91
2013,BOS,Fenway Park,388,100.6,31.8,103.2,114
2013,BOS,Fenway Park,350,95.8,35,109.6,113
2013,BOS,Fenway Park,439,107.3,24.5,86.8,87
2013,OAK,Fenway Park,413,106.4,28.8,105.8,106
2013,OAK,Fenway Park,396,104,26.9,110.1,81
2013,OAK,Fenway Park,395,106,21,81.1,61
2013,BOS,Fenway Park,397,108.7,23,109.1,66
2013,BOS,Fenway Park,397,101.3,31.5,96.3,121
2013,KC,Fenway Park,403,102.4,26.2,99.8,85
2013,KC,Fenway Park,388,107.5,21.9,73,58
2013,BOS,Fenway Park,386,103.8,33.1,119.8,108
2013,KC,Fenway Park,367,100.5,26.7,114.7,70
2013,KC,Fenway Park,361,95.8,34.4,115.5,101
2013,KC,Fenway Park,407,104.6,28.9,114.1,88
2013,BOS,Fenway Park,398,103.2,24.9,77.4,73
2013,TB,Fenway Park,407,103.5,27.8,103.8,92
2013,BOS,Fenway Park,389,100.7,34.3,73,122
2013,BOS,Fenway Park,380,102.7,32.5,118.6,104
2013,BAL,Fenway Park,433,107.3,30.2,82.5,125
2013,BOS,Fenway Park,415,108.3,24.5,73.3,76
2013,BAL,Fenway Park,403,101.1,33.9,89.5,131
2013,BAL,Fenway Park,389,101.4,25.1,77.3,72
2013,BOS,Fenway Park,369,97.6,28,108.2,76
2013,BAL,Fenway Park,367,95.7,33.9,105.6,106
2013,BAL,Fenway Park,387,100.1,26.1,99.6,84
2013,BOS,Fenway Park,369,100.5,31.7,115.4,100
2014,BOS,Fenway Park,391,103.3,33.2,110.9,118
2014,BOS,Fenway Park,388,98.9,31.5,99.4,110
2014,BOS,Fenway Park,362,98.4,33,118.1,98
2014,BOS,Fenway Park,394,105.8,24.7,70.4,74
2014,TB,Fenway Park,378,103,27.7,59.3,74
2014,BOS,Fenway Park,384,105.4,27.2,125.4,71
2014,BOS,Fenway Park,354,97.2,30.1,122.8,75
2014,BAL,Fenway Park,347,94.7,30.8,118.3,79
2014,BAL,Fenway Park,417,105.6,25.1,79.5,83
2014,BAL,Fenway Park,396,100.4,27.5,80.1,89
2014,BOS,Fenway Park,372,97.9,31.4,106.5,101
2014,BAL,Fenway Park,355,101,36.8,111.5,135
2014,TOR,Fenway Park,394,102.3,28.5,105.9,94
2014,TOR,Fenway Park,340,95.9,40.3,61.5,126
2014,TOR,Fenway Park,457,111.9,27.6,104.9,104
2014,TOR,Fenway Park,415,108.1,23.2,103.9,68
2014,SEA,Fenway Park,370,101.7,29.5,62.6,89
2014,BOS,Fenway Park,368,103.1,37.5,112.2,142
2014,BOS,Fenway Park,401,103.6,28.2,73.4,94
2014,BOS,Fenway Park,358,94.8,32,115.3,84
2014,HOU,Fenway Park,436,106.6,31.3,73.6,111
2014,HOU,Fenway Park,415,106.1,26.8,70.7,79
2014,HOU,Fenway Park,383,106,25.6,123,65
2014,BOS,Fenway Park,419,101.5,29.6,89.2,103
2014,HOU,Fenway Park,411,100.5,30.5,97.3,103
2014,HOU,Fenway Park,401,107,21.7,78.8,62
2014,BOS,Fenway Park,318,95.4,25.3,52.4,51
2014,BOS,Fenway Park,381,109.2,23.2,123.7,57
2014,HOU,Fenway Park,379,99.6,33.6,60.8,99
2014,HOU,Fenway Park,427,107,23.5,95.8,82
2014,BOS,Fenway Park,424,106.9,23.2,83.6,77
2014,NYY,Fenway Park,420,107.9,23.9,77.9,78
2014,BOS,Fenway Park,379,97.9,29.9,101.6,98
2014,BOS,Fenway Park,434,112,29.6,112.9,111
2014,NYY,Fenway Park,427,107.5,28.1,104.2,103
2014,NYY,Fenway Park,387,105.3,23.3,71.5,62
2014,NYY,Fenway Park,385,97.6,34.1,100.5,115
2014,TOR,Fenway Park,421,104.9,23.5,89.2,76
2014,BOS,Fenway Park,379,98.8,28.8,108.6,83
2014,TOR,Fenway Park,410,104.4,26.4,104.7,80
2014,TOR,Fenway Park,398,107.5,20.8,80.2,58
2014,BOS,Fenway Park,350,96,37.3,108.7,124
2014,BOS,Fenway Park,366,103.1,39.7,114.2,149
2014,BOS,Fenway Park,407,102.1,24.4,91,81
2014,BOS,Fenway Park,399,99.1,28.7,92.4,97
2014,CHW,Fenway Park,378,105.4,25.7,51.6,60
2014,CHW,Fenway Park,421,103.3,25.6,90.8,85
2014,CHW,Fenway Park,419,101.6,27.4,90.9,88
2014,CHW,Fenway Park,392,104.2,28.7,55.6,75
2014,CHW,Fenway Park,425,106.2,24.2,83.1,79
2014,CHW,Fenway Park,418,112,22.1,73.7,64
2014,BOS,Fenway Park,417,101.4,27.8,84.4,87
2014,BAL,Fenway Park,407,99.6,30.4,95.5,102
2014,BOS,Fenway Park,400,107.3,25.9,61.1,68
2014,BAL,Fenway Park,397,107.2,28,124.7,79
2014,BOS,Fenway Park,383,98.3,29.5,74.2,88
2014,CHC,Fenway Park,443,105.8,29.4,96.7,108
2014,CHC,Fenway Park,402,98.7,29.9,90.9,99
2014,CHC,Fenway Park,395,103.3,29.6,120.3,81
2014,CHC,Fenway Park,389,103.6,36.5,64.3,131
2014,BOS,Fenway Park,366,95.4,35.2,111.8,104
2014,CHC,Fenway Park,398,98.8,34.5,77.5,114
2014,BOS,Fenway Park,407,98.5,33.1,92.2,112
2014,MIN,Fenway Park,389,101.7,24,79.6,64
2014,BOS,Fenway Park,340,92.2,31.5,53.2,68
2014,CLE,Fenway Park,384,102.2,29,52.8,71
2014,CLE,Fenway Park,362,100.3,28,55.4,68
2014,CLE,Fenway Park,413,110,23.4,72.4,72
2014,BOS,Fenway Park,395,105.1,27.7,114.9,83
2014,BOS,Fenway Park,411,101.4,28.3,91,101
2014,BOS,Fenway Park,404,105.3,22.6,80.9,69
2014,BOS,Fenway Park,403,101.7,27.8,80,93
2014,TB,Fenway Park,375,99.6,22.9,97.2,64
2014,ATL,Fenway Park,392,104.2,29.2,67.5,96
2014,BOS,Fenway Park,437,111.7,28,113.6,97
2014,TOR,Fenway Park,402,102.7,30.4,104.9,106
2014,TOR,Fenway Park,400,101.2,31.1,100.6,112
2014,TOR,Fenway Park,395,105.1,24.6,108.2,68
2014,TOR,Fenway Park,385,106.7,22.5,108.4,61
